AvalonHydropower,Blewett,Bridgewater,CowansFord,FallsHydro,HawRiverHydro,HighRockHydro,HighShoalsHydroNC,JordanHydroelectricProject,LookoutShoals,MountainIsland,NarrowsNC,OxfordDam,Rhodhiss,TuckertownHydro,Gaston,LockvilleHydropower,RoanokeRapids,RockyMountMill,Tillery,BearCreekDam,CedarCliff,Chatuge,Cheoah,FontanaDam,FranklinNC,HiwasseeDam,IvyRiverHydro,LakeLure,MarshallDam,MetropolitanSewerageDistrict,Mission,Nantahala,QueensCreek,Santeetlah,TennesseeCreek,Thorpe,Tuckasegee,TurnerShoals,Tuxedo,Walters
0.015645372,1.233376793,0.361147327,4.563233377,0.409387223,0.019556714,0.430247718,0.023468057,0.057366362,0.336375489,0.782268579,1.41851369,0.469361147,0.332464146,0.547588005,28.75521405,0.194291987,16.1909989,0.259055982,13.60043908,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.72996707,0.200878156,16.73984632,0.267837541,14.06147091,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.24259056,0.197585071,16.46542261,0.263446762,13.83095499,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.24259056,0.197585071,16.46542261,0.263446762,13.83095499,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75521405,0.194291987,16.1909989,0.259055982,13.60043908,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.603057959,47.5410691,13.92058789,175.8919047,15.78001659,0.753822449,16.58409387,0.904586938,2.211212516,12.96574612,30.15289795,54.67725495,18.09173877,12.81498163,21.10702856,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.749555529,59.08996089,17.30224013,218.6203627,19.61336968,0.936944412,20.61277705,1.124333294,2.748370274,16.11544388,37.47777646,67.95970132,22.48666588,15.928055,26.23444352,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.759511675,59.87483703,17.53206116,221.5242385,19.87388882,0.949389593,20.88657106,1.139267512,2.784876141,16.32950101,37.97558374,68.86239185,22.78535024,16.13962309,26.58290862,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.793647031,62.56584094,18.32001896,231.480384,20.76709731,0.992058789,21.82529335,1.190470546,2.910039113,17.06341117,39.68235155,71.9573308,23.80941093,16.86499941,27.77764608,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.68412943,53.93220339,15.79198767,199.5377504,17.90138675,0.855161787,18.81355932,1.026194145,2.508474576,14.70878274,34.20647149,62.02773498,20.5238829,14.53775039,23.94453005,20.46981339,0.13830955,11.52579583,0.184412733,9.681668496,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.689818656,54.38070404,15.92331397,201.197108,18.05025483,0.86227332,18.97001304,1.034727984,2.529335072,14.8311011,34.4909328,62.54355814,20.69455968,14.65864644,24.14365296,17.54555434,0.118551043,9.879253568,0.158068057,8.298572997,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.793647031,62.56584094,18.32001896,231.480384,20.76709731,0.992058789,21.82529335,1.190470546,2.910039113,17.06341117,39.68235155,71.9573308,23.80941093,16.86499941,27.77764608,17.54555434,0.118551043,9.879253568,0.158068057,8.298572997,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.389593457,109.5462842,32.07644897,405.2980917,36.3610288,1.736991822,38.21382008,2.084390186,5.09517601,29.87625933,69.47967287,125.9898068,41.68780372,29.52886097,48.63577101,20.46981339,0.13830955,11.52579583,0.184412733,9.681668496,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.843309233,145.3142112,42.54972146,537.6318597,48.23325827,2.304136541,50.69100391,2.76496385,6.758800522,39.63114851,92.16546166,167.1267038,55.29927699,39.1703212,64.51582316,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.507526372,197.6766623,57.88206709,731.3618585,65.61360673,3.134407965,68.95697523,3.761289558,9.194263364,53.911817,125.3763186,227.3490577,75.22579116,53.2849354,87.76342302,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
3.109162024,245.1056063,71.7698234,906.8389238,81.35640631,3.886452531,85.50195567,4.663743037,11.40026076,66.84698352,155.4581012,281.8973569,93.27486073,66.06969302,108.8206709,28.26783754,0.190998902,15.91657519,0.254665203,13.36992316,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
3.427758682,270.2216428,79.12409624,999.7629489,89.69301885,4.284698352,94.26336375,5.141638023,12.5684485,73.69681166,171.3879341,310.7834538,102.8327605,72.83987199,119.9715539,28.75521405,0.194291987,16.1909989,0.259055982,13.60043908,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
3.121962783,246.1147327,72.06530757,910.5724784,81.69135949,3.902453479,85.85397653,4.682944174,11.44719687,67.12219983,156.0981391,283.057959,93.65888349,66.34170914,109.2686974,28.75521405,0.194291987,16.1909989,0.259055982,13.60043908,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
3.170321204,249.9269883,73.18158113,924.6770179,82.95673818,3.962901505,87.18383312,4.755481806,11.62451108,68.16190589,158.5160602,287.4424558,95.10963613,67.36932559,110.9612421,24.85620198,0.167947311,13.99560922,0.223929748,11.75631175,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.608510134,205.6375489,60.21310892,760.8154557,68.25601517,3.260637667,71.73402868,3.912765201,9.564537158,56.08296788,130.4255067,236.5049188,78.25530402,55.43084035,91.29785469,16.57080132,0.111964874,9.330406147,0.149286498,7.837541164,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.194737466,94.1851369,27.57852317,348.4650942,31.26229703,1.493421832,32.85528031,1.792106199,4.380704042,25.68685552,59.7368733,108.3228636,35.84212398,25.38817115,41.81581131,14.13391877,0.095499451,7.958287596,0.127332602,6.684961581,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.311485125,24.55541069,7.19011497,90.84982814,8.150527439,0.389356406,8.565840939,0.467227688,1.142112125,6.696930188,15.57425625,28.241318,9.344553751,6.619058907,10.90197938,13.64654226,0.092206367,7.683863886,0.122941822,6.454445664,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64654226,0.092206367,7.683863886,0.122941822,6.454445664,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64654226,0.092206367,7.683863886,0.122941822,6.454445664,0.689097379,0.490024803,1.010676157,16.84460261,19.50145584,0.076566375,12.67939178,0.091879651,0.275638952,0.382831877,0.183759301,0.137819476,3.307667422,0.107192926,3.445486897,0.826916855,1.653833711,0.229699126,0.413458428,0.382831877,8.269168554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64654226,0.092206367,7.683863886,0.122941822,6.454445664,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64654226,0.092206367,7.683863886,0.122941822,6.454445664,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.772777168,0.059275521,4.939626784,0.079034029,4.149286498,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.335894621,0.042810099,3.567508233,0.057080132,2.996706915,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.361141603,0.03622393,3.018660812,0.048298573,2.535675082,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.412468887,32.51629726,9.521156809,120.3034254,10.79293588,0.515586109,11.34289439,0.618703331,1.512385919,8.868081071,20.62344435,37.39717909,12.37406661,8.76496385,14.43641105,6.335894621,0.042810099,3.567508233,0.057080132,2.996706915,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.803603176,63.35071708,18.54983999,234.3842598,21.02761645,1.004503971,22.09908735,1.205404765,2.94654498,17.27746829,40.18015882,72.86002133,24.10809529,17.0765675,28.12611118,5.848518112,0.039517014,3.293084523,0.052689352,2.766190999,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.806447789,63.57496741,18.61550314,235.2139386,21.10205049,1.008059737,22.17731421,1.209671684,2.956975228,17.33862747,40.32238947,73.11793291,24.19343368,17.13701553,28.22567263,6.335894621,0.042810099,3.567508233,0.057080132,2.996706915,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.793647031,62.56584094,18.32001896,231.480384,20.76709731,0.992058789,21.82529335,1.190470546,2.910039113,17.06341117,39.68235155,71.9573308,23.80941093,16.86499941,27.77764608,5.361141603,0.03622393,3.018660812,0.048298573,2.535675082,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.772312433,60.88396349,17.82754534,225.2577931,20.20884201,0.965390542,21.23859192,1.15846865,2.831812256,16.60471732,38.61562167,70.02299396,23.169373,16.41163921,27.03093517,6.335894621,0.042810099,3.567508233,0.057080132,2.996706915,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.756667062,59.6505867,17.46639801,220.6945597,19.79945478,0.945833827,20.8083442,1.135000593,2.774445893,16.26834183,37.83335309,68.60448027,22.70001185,16.07917506,26.48334716,5.848518112,0.039517014,3.293084523,0.052689352,2.766190999,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.763778594,60.21121252,17.63055588,222.7687567,19.98553988,0.954723243,21.00391134,1.145667891,2.800521512,16.42123978,38.18892971,69.24925922,22.91335783,16.23029513,26.7322508,6.335894621,0.042810099,3.567508233,0.057080132,2.996706915,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.752400142,59.31421121,17.36790328,219.4500415,19.68780372,0.940500178,20.69100391,1.128600213,2.758800522,16.17660306,37.62000711,68.2176129,22.57200427,15.98850302,26.33400498,6.335894621,0.042810099,3.567508233,0.057080132,2.996706915,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.749555529,59.08996089,17.30224013,218.6203627,19.61336968,0.936944412,20.61277705,1.124333294,2.748370274,16.11544388,37.47777646,67.95970132,22.48666588,15.928055,26.23444352,25.83095499,0.17453348,14.54445664,0.232711306,12.21734358,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.749555529,59.08996089,17.30224013,218.6203627,19.61336968,0.936944412,20.61277705,1.124333294,2.748370274,16.11544388,37.47777646,67.95970132,22.48666588,15.928055,26.23444352,31.67947311,0.214050494,17.83754116,0.285400659,14.98353458,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.738177077,58.19295958,17.03958753,215.3016475,19.31563352,0.922721346,20.29986962,1.107265616,2.706649283,15.87080716,36.90885386,66.928055,22.14531231,15.68626289,25.8361977,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.71821417,0.510730077,1.053380783,17.55634638,20.32546102,0.079801574,13.21514073,0.095761889,0.287285668,0.399007872,0.191523779,0.143642834,3.447428017,0.111722204,3.591070851,0.861857004,1.723714008,0.239404723,0.430928502,0.399007872,8.618570042
0.853383904,67.27509778,19.69894512,248.9036387,22.33021216,1.06672988,23.46805737,1.280075856,3.129074316,18.34775394,42.66919521,77.37347398,25.60151713,18.13440796,29.86843665,31.67947311,0.214050494,17.83754116,0.285400659,14.98353458,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.928766149,73.21773142,21.43901861,270.8901268,24.30271423,1.160957686,25.5410691,1.393149224,3.40547588,19.96847221,46.43830746,84.20813085,27.86298447,19.73628067,32.50681522,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.71821417,0.510730077,1.053380783,17.55634638,20.32546102,0.079801574,13.21514073,0.095761889,0.287285668,0.399007872,0.191523779,0.143642834,3.447428017,0.111722204,3.591070851,0.861857004,1.723714008,0.239404723,0.430928502,0.399007872,8.618570042
1.006993007,79.38461538,23.24475524,293.7062937,26.34965035,1.258741259,27.69230769,1.51048951,3.692307692,21.65034965,50.34965035,91.3006993,30.20979021,21.3986014,35.24475524,31.67947311,0.214050494,17.83754116,0.285400659,14.98353458,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.984236103,77.59061278,22.71945004,287.0688633,25.75417803,1.230295129,27.06649283,1.476354154,3.608865711,21.16107621,49.21180514,89.23740666,29.52708309,20.91501719,34.4482636,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.71821417,0.510730077,1.053380783,17.55634638,20.32546102,0.079801574,13.21514073,0.095761889,0.287285668,0.399007872,0.191523779,0.143642834,3.447428017,0.111722204,3.591070851,0.861857004,1.723714008,0.239404723,0.430928502,0.399007872,8.618570042
0.787957805,62.11734029,18.18869266,229.8210264,20.61822923,0.984947256,21.66883963,1.181936707,2.889178618,16.94109281,39.39789025,71.44150764,23.63873415,16.74410335,27.57852317,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.143652957,11.32464146,3.315989096,41.89877919,3.758919047,0.179566197,3.950456323,0.215479436,0.52672751,3.08853858,7.182647861,13.02453479,4.309588716,3.052625341,5.027853502,29.72996707,0.200878156,16.73984632,0.267837541,14.06147091,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.34357849,0.171240395,14.27003293,0.228320527,11.98682766,0.446457457,0.317480858,0.65480427,10.91340451,12.63474604,0.049606384,8.214817211,0.059527661,0.178582983,0.248031921,0.119055322,0.089291491,2.142995794,0.069448938,2.232287286,0.535748949,1.071497897,0.148819152,0.267874474,0.248031921,5.357489486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.83095499,0.17453348,14.54445664,0.232711306,12.21734358,0.378518279,0.269168554,0.555160142,9.252669039,10.71206729,0.042057587,6.964736331,0.050469104,0.151407312,0.210287933,0.100938208,0.075703656,1.816887739,0.058880621,1.892591394,0.454221935,0.908443869,0.12617276,0.227110967,0.210287933,4.542219346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.83095499,0.17453348,14.54445664,0.232711306,12.21734358,0.40763507,0.289873827,0.597864769,9.964412811,11.53607247,0.045292786,7.50048528,0.054351343,0.163054028,0.226463928,0.108702685,0.081527014,1.956648334,0.0634099,2.038175348,0.489162083,0.978324167,0.135878357,0.244581042,0.226463928,4.891620835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85620198,0.167947311,13.99560922,0.223929748,11.75631175,0.388223876,0.276070312,0.569395018,9.489916963,10.98673568,0.043135986,7.143319314,0.051763183,0.15528955,0.215679931,0.103526367,0.077644775,1.863474604,0.060390381,1.941119379,0.465868651,0.931737302,0.129407959,0.232934325,0.215679931,4.658686509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.83095499,0.17453348,14.54445664,0.232711306,12.21734358,0.40763507,0.289873827,0.597864769,9.964412811,11.53607247,0.045292786,7.50048528,0.054351343,0.163054028,0.226463928,0.108702685,0.081527014,1.956648334,0.0634099,2.038175348,0.489162083,0.978324167,0.135878357,0.244581042,0.226463928,4.891620835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.34357849,0.171240395,14.27003293,0.228320527,11.98682766,0.388223876,0.276070312,0.569395018,9.489916963,10.98673568,0.043135986,7.143319314,0.051763183,0.15528955,0.215679931,0.103526367,0.077644775,1.863474604,0.060390381,1.941119379,0.465868651,0.931737302,0.129407959,0.232934325,0.215679931,4.658686509
0.035557663,2.803129074,0.82078938,10.37098495,0.930425507,0.044447078,0.977835724,0.053336494,0.130378096,0.764489748,1.777883134,3.223894749,1.06672988,0.755600332,1.244518194,27.29308452,0.184412733,15.36772777,0.245883644,12.90889133,0.388223876,0.276070312,0.569395018,9.489916963,10.98673568,0.043135986,7.143319314,0.051763183,0.15528955,0.215679931,0.103526367,0.077644775,1.863474604,0.060390381,1.941119379,0.465868651,0.931737302,0.129407959,0.232934325,0.215679931,4.658686509
0.812137016,64.02346806,18.74682944,236.8732962,21.25091857,1.015171269,22.33376793,1.218205523,2.977835724,17.46094583,40.60685078,73.63375607,24.36411047,17.25791158,28.42479554,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.388223876,0.276070312,0.569395018,9.489916963,10.98673568,0.043135986,7.143319314,0.051763183,0.15528955,0.215679931,0.103526367,0.077644775,1.863474604,0.060390381,1.941119379,0.465868651,0.931737302,0.129407959,0.232934325,0.215679931,4.658686509
0.864762356,68.17209909,19.96159772,252.2223539,22.62794832,1.080952945,23.7809648,1.297143534,3.170795306,18.59239066,43.23811781,78.4051203,25.94287069,18.37620007,30.26668247,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.397929473,0.282972069,0.583629893,9.727164887,11.26140408,0.044214386,7.321902297,0.053057263,0.159171789,0.221071929,0.106114526,0.079585895,1.910061469,0.06190014,1.989647363,0.477515367,0.955030734,0.132643158,0.238757684,0.221071929,4.775153672
0.853383904,67.27509778,19.69894512,248.9036387,22.33021216,1.06672988,23.46805737,1.280075856,3.129074316,18.34775394,42.66919521,77.37347398,25.60151713,18.13440796,29.86843665,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.388223876,0.276070312,0.569395018,9.489916963,10.98673568,0.043135986,7.143319314,0.051763183,0.15528955,0.215679931,0.103526367,0.077644775,1.863474604,0.060390381,1.941119379,0.465868651,0.931737302,0.129407959,0.232934325,0.215679931,4.658686509
0.849116985,66.93872229,19.6004504,247.6591205,22.2185611,1.061396231,23.35071708,1.273675477,3.113428944,18.25601517,42.45584924,76.98660661,25.47350954,18.04373593,29.71909446,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.388223876,0.276070312,0.569395018,9.489916963,10.98673568,0.043135986,7.143319314,0.051763183,0.15528955,0.215679931,0.103526367,0.077644775,1.863474604,0.060390381,1.941119379,0.465868651,0.931737302,0.129407959,0.232934325,0.215679931,4.658686509
0.847694678,66.82659713,19.56761882,247.2442811,22.18134408,1.059618348,23.31160365,1.271542017,3.10821382,18.22543558,42.38473391,76.85765082,25.43084035,18.01351191,29.66931374,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.630863798,0.448614256,0.925266904,15.42111507,17.85344549,0.070095978,11.60789389,0.084115173,0.252345519,0.350479888,0.168230346,0.12617276,3.028146231,0.098134369,3.154318991,0.757036558,1.514073115,0.210287933,0.378518279,0.350479888,7.570365577
0.842005452,66.37809648,19.43629252,245.5849236,22.032476,1.052506815,23.15514993,1.263008178,3.087353325,18.10311722,42.10027261,76.34182766,25.26016357,17.89261586,29.47019083,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
